id,fecha,cuenta,texto,sustantivos,adjetivos,verbos,personas,organizaciones,lugares,matcheos
1575150408116363266,2022-09-28,Myriam Bregman,"""🔴 #AUDIO 📻 | ""La policía de @horaciorlarreta es absolutamente política"", @myriambregman a @rialjorge en #Argenzuela 🎧 https://t.co/YrMbAXChtr\n\n🔔 Suscribite a nuestro canal de Youtube https://t.co/PWXpNKp33o""","policía-18,🔔-146,canal-169","político-63,suscribite-148","🔴-1,#-3,📻-10,https://t.co/yrmbaxchtr\n\n-119","","","Argenzuela-106,https://t.co/YrMbAXChtr\n\n🔔 Suscribite-119,Youtube-178",policía
1575105720009170944,2022-09-28,Myriam Bregman,"""En 2020 ganamos un fallo para cambiar la calidad de la comida, presentamos proyectos para un refuerzo alimentario y terminar con la privatización de las empresas de comedores. Larreta y Acuña defienden las ganancias de estas empresas mandando la policía a les pibes https://t.co/rkog2Ixr2T""","fallir-20,calidad-42,comer-56,proyecto-76,reforzar-94,privatización-133,empresa-154,comedor-166,ganancia-207,empresa-226,policía-247",alimentario-103,"ganar-9,cambiar-31,presentar-64,terminar-117,mandar-235,pibes-261,https://t.co/rkog2ixr2-267","","","Larreta-177,Acuña-187",policía
1575092308277891072,2022-09-28,Myriam Bregman,"""La vianda que defiende Larreta con la policía 👇. \nDe esto no quiere que hablemos. https://t.co/1oR34PHWUP""","vianda-4,policía-39,https://t.co/1or34phwup-84","","defender-15,\nde-50,querer-63,hablar-74",Larreta-24,"","",policía
1575087112277618688,2022-09-28,Myriam Bregman,"""En el colegio Esnaola está la policía tratando de identificar a los y las estudiantes. \nLarreta persigue estudiantes con la policía.""","colegiar-7,policía-31,estudiante-75,estudiante-107,policía-126","","estar-23,identificar-51,perseguir-98","","",colegio Esnaola-7,policía
1575061197606354946,2022-09-28,Myriam Bregman,"""La policía de Larreta no sólo esta yendo a las casas de los estudiantes que están luchando, también la mandaron a los colegios como el Pugliese para amedrentar aún más a los pibes. Fuera la policía de las escuelas, toda la solidaridad con les estudiantes y sus familias. https://t.co/Prai6cltMV""","policía-4,casar-48,estudiante-61,colegio-119,pibes-175,policía-191,escuela-206,solidaridad-224,estudiante-244,familia-262","","ir-36,estar-77,luchar-83,mandar-104,amedrentar-150,https://t.co/prai6cltmv-272","Larreta-15,Pugliese-136","","",policía
1573698916675100672,2022-09-24,Myriam Bregman,"""A dos 2 años del femicidio de Iara rueda movilizamos en Palpalá por Justicia y porque el Estado es responsable.\nLos femicidios del 2020 llenaron de ira a miles en Jujuy. Cortamos rutas y ganamos las calles, marcando un antes y un después en Jujuy por nuestros derechos #NiUnaMenos https://t.co/vUSzlpSXkw""","año-9,femicidio-18,rodar-36,femicidios-118,2020-133,ira-150,ruta-181,calle-201,derecho-262,#-271","","movilizar-42,llenar-138,cortamos-172,ganar-189,marcar-209,https://t.co/vuszlpsxkw-283",Iara-31,"","Palpalá-57,Justicia-69,Estado-90,Jujuy-165,Cortamos-172,Jujuy-243",femicidio
1573678297019568129,2022-09-24,Myriam Bregman,"""Comparto📺. Anoche participé de este debate sobre la deuda externa en @TV_Publica \nDeuda: El robo del siglo - Sic Periodismo Textual https://t.co/n5cfu6ZUuI""","participar-19,debatir-37,deuda-53,robar-94,siglo-103","externo-59,\ndeuda-82","comparto-1,📺-9","","","",robo
1572954653729624071,2022-09-22,Myriam Bregman,"""Un nuevo crimen social. Tres trabajadores fallecidos en el incendio de una refinería en Plaza Huincul. Mientras las petroleras anuncian récords, los trabajadores dejan la vida. Basta! Toda nuestra solidaridad con sus familias y amigos. Nuestras vidas valen más que sus ganancias https://t.co/dKqpOfaPKt""","crimen-10,trabajador-30,incendiar-60,refinería-76,petrolero-117,récord-137,trabajador-150,vida-172,solidaridad-198,familia-218,amigo-229,vida-246,ganancia-270","nuevo-4,social-17,fallecido-43","","","","",crimen
1572711419526934528,2022-09-21,Myriam Bregman,"""La Policía Federal Federal (con la cara tapada) filmando la manifestación de los trabajadores del neumático. El gobierno debería sentar a las patronales a negociar, no mandar a la policía a intimidar https://t.co/EoTEPnWPlR""","caro-36,manifestación-61,trabajador-82,neumático-99,gobernar-113,patronal-143,policía-181",tapar-41,"filmar-49,sentar-130,negociar-156,mandar-169,intimidar-191","",Policía Federal Federal-4,"",policía
1572532195511898113,2022-09-21,Myriam Bregman,"""🇮🇷 Una mujer se corta el pelo en la plaza principal de #Kermán (Irán) para protestar por la muerte de #MahsaAmini provocada por la feroz golpiza y tortura que le propinó la policía de moralidad iraní. La multitud la aplaude y grita ""muerte al dictador"". (sigue) https://t.co/2oBu3Aj1Eh""","mujer-8,pelar-26,plaza-37,muerte-93,golpiza-138,torturar-148,policía-174,moralidad-185,multitud-205,aplaudir-217,muerte-234,dictador-244","principal-43,provocar-115,feroz-132,iraní-195","🇮-1,🇷-2,corto-17,protestar-76,propinar-163,gritar-227,seguir-256,https://t.co/2obu3aj1eh-263",MahsaAmini-104,"","Kermán-57,Irán-65",policía
1571798569551597568,2022-09-19,Myriam Bregman,"""Teresa Laborde Calvo nació en cautiverio durante la última dictadura cívico-eclesiástico-militar. 45 años después, reivindica la lucha de su madre Adriana y exige castigo real para los responsables. “Sigo esperando la cárcel común para los genocidas” ANRed https://t.co/oWwbP8e2fV""","cautiverio-31,dictadura-60,año-102,luchar-130,madre-142,castigar-164,responsable-186,cárcel-219,genocida-241","último-53,real-172,común-226","nacer-22,reivindicar-116,exigir-158,esperar-206","Teresa Laborde Calvo-1,Adriana-148","","",cárcel
1570765943252582402,2022-09-16,Myriam Bregman,"""#Histórico | Condenan por travesticidio al policía que aesinó a Melody Barrera en #Mendoza \n@myriambregman @vilcalejandro @NicolasdelCano https://t.co/XAkkoG5XSn \nPor Belén Sotomayor, vía @izquierdadiario""","travesticidio-27,policía-44,vía-187","",aesinó-56,Belén Sotomayor-170,Melody Barrera-65,"Histórico | Condenan-2,Mendoza-84",policía
1570620462841073664,2022-09-16,Myriam Bregman,"""@myriambregman @DiputadosAR ⭕ @MyriamBregman en @DiputadosAR\n\n💬 ""Aplauden a los agresores y después se quieren desentender de las consecuencias agitando sobre la violencia política en general. Hablamos de responsabilidad política, apoyan y fomentan este tipo de acciones"" https://t.co/Y1mOB66zA9""","agresor-83,consecuencia-133,violencia-165,responsabilidad-208,tipo-257,accionar-265,https://t.co/y1mob66za9-275","político-175,político-224","@myriambregman-1,desentender-114,agitar-147,hablamos-196","","","",violencia
1570581628908634112,2022-09-16,Myriam Bregman,"""#Histórico el nombre de #Melody es bandera de miles en Mendoza. Su mamá y hermana pelearon mucho por la llegada de este día y hoy se conoce la condena al policía Chaves Rubio. \nPerpetua por #travesticio y homicidio agravado por #odio a la identidad de género\n#JusticiaPorMelody https://t.co/mTZW5UyIVU""","#-1,nombrar-15,bandera-36,mamá-68,hermano-75,llegar-105,día-121,condenar-144,policía-155,homicidio-207,odiar-231,identidad-241",agravar-217,"pelear-83,conocer-134",Chaves Rubio-163,"","Histórico-2,Mendoza-56","homicidio,policía"
1570565551671619584,2022-09-16,Myriam Bregman,"""🙋🏼‍♀️💬 @myriambregman homenajea en @DiputadosAR a las víctimas y sobrevivientes de la Noche de los Lápices: \n\n""A 46 años, esos pibes y pibas detenidos en el circuito Camps, hoy son bandera de lucha de toda nuestra juventud"" https://t.co/PxNXJBB7cK""","💬-6,víctima-55,sobreviviente-66,año-119,pibes-130,pibas-138,circuito-160,bandera-184,luchar-195,juventud-217,https://t.co/pxnxjbb7ck-227",detenido-144,"🏼‍-2,homenajear-23,ser-180","","",circuito Camps-160,detenidos
1569642140916908033,2022-09-13,Myriam Bregman,"""En la batalla por encabezar el proceso de inflación penal que se desató en los últimos días, Gerardo Morales notó que no puede cambiar el Código Penal para cercenar libertades democráticas, entonces quiere modificar la Constitución provincial y criminalizar la protesta allí.""","batallar-7,procesar-32,inflación-43,día-88,libertad-166,protestar-262","penal-53,último-80,democrático-177,provincial-233","encabezar-19,desatar-66,notar-110,cambiar-128,cercenar-157,querer-200,modificar-207,criminalizar-246",Gerardo Morales-94,Código Penal-139,"",criminal
1568817352082595842,2022-09-11,Myriam Bregman,"""Rockanrol y lucha de clases! \nAguante @madygraf y todas las Gestiones Obreras.\nRecital sin policías en la fábrica sin patrones https://t.co/ZlJIvZN26U""","luchar-13,clase-22,policía-94,fábrica-109,patrón-121",https://t.co/zljivzn26u-130,"","",Rockanrol-1,"",policía
1568268121663803397,2022-09-09,Myriam Bregman,"""1300 kilos de cocaína salieron desde un puerto controlado x Vicentin en Rosario. La nacionalización de esta empresa, que estafó al Banco Nación y a pequeños productores, hubiese permitido producir alimentos baratos, sin contaminar y, como se ve, ayudado a combatir al narcotráfico""","kilo-6,cocaína-15,puerto-41,nacionalización-85,empresa-109,productor-158,alimento-198,narcotráfico-269","controlar-48,pequeño-149,barato-208,ayudar-247","salir-23,estafar-122,haber-171,permitir-179,producir-189,ver-243,combatir-257","",Banco Nación-132,"x Vicentin-59,Rosario-73",narco
1567543552564936705,2022-09-07,Myriam Bregman,"""Hoy empezó el juicio por el asesinato de Blas Correa a manos de la policía de #Córdoba. Un caso que recorrió el país en plena pandemia. \nAbrazamos a su familia y acompañamos su reclamo de que también se juzgue a los responsables políticos.""","juicio-15,asesinato-29,policía-68,casar-92,país-113,pandemia-127,familia-154,reclamar-179,responsable-218","pleno-121,político-231","empezar-5,recorrer-101,\nabrazamos-137,acompañar-164,juzgar-205",Blas Correa-42,"",Córdoba-80,policía
1566727542798573568,2022-09-05,Myriam Bregman,"""AHORA en #DeAcáEnMás — @myriambregman sobre la sesión del Senado tras el intento de magnicidio a CFK:\n\n""Acá no hay un problema de violencia política, acá hay un atentado con características de ultraderecha, tipo bolsonarista de esa ideología concreta""""","sesión-48,intentar-74,magnicidio-85,problema-121,violencia-133,atentar-164,característico-177,ultraderecha-196,tipo-210,ideología-235","político-143,bolsonarista-215,concreto-245","","",Senado-59,"",violencia
1566089321937092609,2022-09-03,Myriam Bregman,"""🎙️ ""Acá no hablamos de violencia política, estamos hablando de un atentado de características fascistas"", dijo la diputada del Frente de Izquierda, @myriambregman \n\nSeguí la sesión especial en 👉https://t.co/X9sAT4EWMY https://t.co/XmvakT6xwx""","violencia-24,atentar-67,característico-79,diputar-115,\n\nseguí-164,sesión-177","político-34,fascista-95,especial-184","hablar-12,hablar-52,decir-107","",Frente de Izquierda-128,"",violencia
1565027166454222852,2022-08-31,Myriam Bregman,"""Acompañe a enfermeras y enfermeros junto con otras profesiones que reclaman el pase a la carrera profesional, Ley 6035. Es la ley por la que vienen peleando hace años y es la única que tiene que aprobarse YA para que se cumplan sus derechos. https://t.co/6mkIAnbZFb""","enfermero-12,enfermero-25,profesión-52,pasar-80,carrera-90,ley-127,año-163,derecho-233,https://t.co/6mkianbzfb-243","juntar-36,profesional-98,único-176","acompañe-1,venir-142,pelear-149,tener-186,aprobarse-196,cumplir-221","",https://t.co/6mkIAnbZFb-243,YA-206,robar
1564974965220429826,2022-08-31,Myriam Bregman,"""Irá preso el policía que le disparó a quemarropa a mi compañero @raulgodoy__ , obrero de Zanon y diputado del FIT. Luego de 5 años de pelea se sienta un precedente contra la represión y la impunidad. Un mensaje para todos los que quieren criminalizar la protesta social. https://t.co/rBaZaF1Bcc""","preso-5,policía-14,quemarropa-39,compañero-55,diputar-98,año-127,pelear-135,precedente-154,represión-175,impunidad-190,mensaje-204,protestar-255","obrero-80,social-264","irá-1,disparar-29,sentir-144,criminalizar-239,https://t.co/rbazaf1bcc-272",__-75,"Zanon-90,FIT-111","","criminal,policía"
1564973629888237571,2022-08-31,Myriam Bregman,"""Raúl Godoy era diputado provincial del PTS/FIT en Neuquén, fue a la puerta de una empresa en la que la policía amenazaba a los trabajadores y deliberadamente le dispararon a él. Sufrió graves lesiones y estuvo en silla de ruedas. \nHoy va preso el policía que apretó el gatillo. https://t.co/6eI922aKCO""","diputar-16,puerta-69,empresa-83,policía-104,trabajador-128,lesionar-193,silla-214,rueda-223,preso-240,policía-249,gatillo-271","provincial-25,grave-186","ser-12,disparar-162,sufrió-179,ir-237,apretar-261,https://t.co/6ei922akco-280",Raúl Godoy-1,"PTS-40,FIT-44",Neuquén-51,policía
1564971494551298052,2022-08-31,Myriam Bregman,"""Histórico | El policía que disparó a Raúl Godoy irá a una cárcel común https://t.co/KtZyL2bEct, vía @izquierdadiario""","policía-16,cárcel-59,vía-97",común-66,"disparar-28,ir-49",Raúl Godoy-38,"",Histórico | El policía-1,"policía,cárcel"
1564971128132616193,2022-08-31,Myriam Bregman,"""Gran abrazo a la distancia y todo nuestro apoyo en esta lucha donde a pesar de las lesiones que sufriste, sabías que esta pelea es por todos los que se manifiestan, contra las balas policiales, contra la impunidad del aparato represivo.\n¡No a la criminalización de la protesta! https://t.co/Z4eXAvpb38""","abrazar-6,distanciar-18,apoyar-43,luchar-57,lesionar-84,pelear-123,balar-177,impunidad-205,aparato-219,criminalización-248,protestar-270","gran-1,policial-183","sufrir-97,saber-107,https://t.co/z4exavpb38-280","",aparato represivo.\n¡No-219,"",criminal
1564666660530917379,2022-08-30,Myriam Bregman,"""Presentamos un proyecto de repudio al operativo represivo de la policía porteña contra el colectivo de discapacidad y nos oponemos al  ajuste en esa área, tan importante.  https://t.co/4161Yfx8Lf, vía @izquierdadiario""","proyectar-16,repudiar-28,operativo-39,policía-65,colectivo-91,discapacidad-104,área-150,vía-198","represivo-49,porteño-73,ajustar-136,importante-160","presentamos-1,oponer-123","","","",policía
1564359306732085248,2022-08-29,Myriam Bregman,"""Larreta manda la policía contra quienes se manifiestan contra el ajuste en discapacidad. https://t.co/JHZICek25u""","policía-18,ajustar-66,discapacidad-76","","mandar-9,https://t.co/jhzicek25u-90",Larreta-1,"","",policía
1563641153253216258,2022-08-27,Myriam Bregman,"""Repudiamos la represión de la policía de Larreta y defendemos el derecho a manifestarse libremente. ¡Libertad a los detenidos ya!""","represión-15,policía-31,derecho-66,detenido-117","","repudiamos-1,defender-52,manifestarse-76",Larreta-42,"",Libertad-102,"policía,detenidos"
1563256356467281920,2022-08-26,Myriam Bregman,"""Por quinta vez un tribunal reafirma que el escopetero Palominos es culpable de dispararme por la espalda en desalojo a MAM.\nVan 5 años y cada día que Palominos pasa libre es impunidad. Como dijimos siempre: estamos defendiendo el derecho a la protesta. Exigimos prisión efectiva. https://t.co/c22MAeI8Sd""","vez-12,tribunal-19,escopetero-44,espalda-98,desalojar-109,año-132,día-144,impunidad-176,derecho-232,protestar-245,prisión-264,https://t.co/c22maei8sd-282","quinto-5,culpable-68,librar-167,efectivo-272","reafirmar-28,dispararme-80,paso-162,decir-192,defender-217,exigimos-255","Palominos-55,Palominos-152","","",prisión
1563153904980082690,2022-08-26,Myriam Bregman,"""El descubrimiento de un cargamento de cocaína en Rosario mezclado con cereales parte de lo que denunciamos hace años. El comercio exterior controlado por empresas privadas con complicidad estatal hacen de los puertos coladores narcos. Pero el Estado persigue al que fuma un porro.""","descubrimiento-4,cargamento-25,cocaína-39,cereal-71,partir-80,año-113,comerciar-122,empresa-155,complicidad-177,puerto-210,porro-275","mezclar-58,exterior-131,controlar-140,privar-164,estatal-189,colador-218,narcos-228","denunciar-96,perseguir-251,fumar-267","","",Rosario-50,narco
1563096843549958146,2022-08-26,Myriam Bregman,"""Difundimos la grave situación de criminalización  que continúa en Chubut: Quieren llevar a juicio a 24 vecinxs por la lucha contra la megaminería https://t.co/l8tXoebbEP \nPor Ariel Iglesias, vía @izquierdadiario""","situación-21,criminalización-34,juicio-92,vecinxs-104,luchar-119,megaminería-135,vía-193",gravar-15,"difundimos-1,continuar-55,llevar-83,https://t.co/l8txoebbep-147",Ariel Iglesias-177,"",Chubut-67,criminal
1562860882446917638,2022-08-25,Myriam Bregman,"""La Plata. ""Si no es hoy va a ser mañana"": policías de civil amenazan y detienen a estudiantes secundarios https://t.co/0YUA1eA3mK""","policía-43,estudiante-83","secundario-95,https://t.co/0yua1ea3mk-107",ser-30,"","",La Plata-1,policía
1562549971362414592,2022-08-24,Myriam Bregman,"""Nuestros compañerxs @myriambregman y @Patriciodc en el #CongresoNacional denunciando la persecución a les activistas ambientales. Basta de criminalización a la lucha socioambiental! Basta de extractivismo! \nSchciaretti es responsable del desastre ambiental en #Cordoba https://t.co/PoLaX6qLxr""","compañerxs-10,persecución-89,activista-107,criminalización-140,luchar-161,extractivismo-192,responsable-224,desastre-240","ambiental-118,socioambiental-167,ambiental-249","denunciar-74,basta-131,basta-183","","","CongresoNacional-57,Basta-131,Cordoba-263",criminal
1562368747960119297,2022-08-24,Myriam Bregman,"""AHORA En #Merlo la puerta de Pirelli custodiada por la bonaerense enviada por el gobierno de Kicillof y Menendez. \nLa policía amedrenta y hostiga a los trabajadores que reclaman por su salario \nBasta de criminalizar la protesta!! https://t.co/VndVXZQR8J""","puerta-20,gobernar-82,policía-120,trabajador-154,salariar-187,protestar-222,https://t.co/vndvxzqr8j-233","custodiar-38,bonaerense-56,enviar-67,\nbasta-195","amedrentar-128,hostigar-140,criminalizar-206","Merlo-11,Pirelli-30,Kicillof-94,Menendez-105","","","criminal,policía"
1560996073362968578,2022-08-20,Myriam Bregman,"""Arrancó el Encuentro de Trabajadorxs de ocupadxs y desocupadxs en Neuquén \nUn primer paso en el camino de la unidad para imponer a las  centrales sindicales un plan de lucha  contra el ajuste de los Gobiernos y el FMI y contra la criminalízacion de la protesta social https://t.co/rDJTGdg2l8""","pasar-87,caminar-98,unidad-111,central-138,plan-162,luchar-170,ajustar-187,protestar-254","desocupadxs-52,﻿1-80,sindical-148,social-263,https://t.co/rdjtgdg2l8-270","arrancó-1,imponer-123","","Gobiernos-201,FMI-216",Neuquén-67,criminal
1560967426262573058,2022-08-20,Myriam Bregman,"""⛔Escandolo. En la Universidad de La Matanza la policía tira gas pimienta a la familia de Lucas Verón (víctima de gatillo facil) al finalizar la Audiencia de cesura. Toda nuestra solidaridad con los familiares https://t.co/WLJK7eSBEw""","policía-48,familia-79,víctima-103,gatillo-114,cesura-158,solidaridad-179,familiar-199",facil-122,"⛔-1,tirar-56,pimienta-65,finalizar-132","Escandolo-2,Lucas Verón-90","",Universidad de La Matanza-19,policía
1559621671111237633,2022-08-16,Myriam Bregman,"""En minutos arranca el juicio por jurados en @UnlamOficial por el crimen de Lucas Veron. Asesinado en González Catan por la policía bonaerense. Acompañamos con @Hernand_nati la pelea de su familia en búsqueda de justicia \n#Elestadoesresponsable https://t.co/yVzO6iyP6d""","minuto-4,juicio-23,crimen-66,policía-124,pelear-177,familia-189,justicia-212","jurar-34,asesinado-89,bonaerense-132","arrancar-12,acompañamos-144",Lucas Veron-76,"","","crimen,policía"
1559498642750308352,2022-08-16,Myriam Bregman,"""A 50 años de la fuga y la masacre de #Trelew diferentes organizaciones participan de una radio abierta y mural. La policía penitenciaria vino armada a preguntar que hacían. Acá las fotos que saque https://t.co/LiKT1omWYz""","año-6,fugar-17,masacrar-27,organización-57,radiar-90,policía-116,foto-182","abrir-96,mural-106,penitenciario-124,armar-143","venir-138,preguntar-152,sacar-192","","","",policía
1559201265325850631,2022-08-15,Myriam Bregman,"""Mañana comienza el juicio por el crimen de Lucas Veron, víctima de gatillo fácil por parte de la Bonaerense de #Berni y #kicillof \nJunto a @NathiGonzalezS estaremos presente! \nJusticia por Lucas \n#elestadoesresponsable \n#gatillofacil https://t.co/6GkamTRGaO""","juicio-20,crimen-34,víctima-57,gatillo-68,\njunto-131,\njusticia-177","fácil-76,presentar-167","comenzar-8,estar-157","Lucas Veron-44,Lucas-192","",Bonaerense de #Berni-98,crimen
1558909405336375301,2022-08-14,Myriam Bregman,"""Compartimos imágenes tomadas por familiares de víctimas de la violencia institucional que se encuentran organizando una nueva Marcha Nacional Contra el Gatillo Fácil que tendrá lugar el próximo viernes 26 de agosto. \nLeer más: https://t.co/E58G2zn9NQ https://t.co/uspSyeQwUW""","imagen-13,familiar-34,víctima-48,violencia-63,lugar-178","tomar-22,institucional-73,nuevo-121,próximo-187","compartimos-1,encontrar-94,organizar-105,tener-171","","","",violencia
1558896565611266050,2022-08-14,Myriam Bregman,"""Crónicas desde Palestina. Recomiendo\nLa escalada de violencia en Palestina como objetivo político y electoral https://t.co/Kq6Ow34z5M \nPor Caterina Albert, vía @izquierdadiario""","crónicas-1,violencia-54,objetivar-82,vía-159","escalar-42,político-91,electoral-102","","https://t.co/Kq6Ow34z5M-112,Caterina Albert-142","","Palestina-16,Palestina-67",violencia
1558176510061809670,2022-08-12,Myriam Bregman,"""Alicia Kirchner despide una docente por adherirse al ¡PARO de @cteracta !\nViola un derecho constitucional y criminaliza la protesta, merece todo nuestro repudio!!\nReinstalacion ya de la compañera! Basta de persecución! https://t.co/vu1MniJGGP""","docente-29,paro-55,derecho-85,protestar-125,compañero-189,persecución-209",constitucional-93,"despedir-17,adherirse-41,criminalizar-110,merecer-135,basta-200",Alicia Kirchner-1,"","",criminal
1557743521498800135,2022-08-11,Myriam Bregman,"""Nuestra opinión en @perfilcom\nCtera realiza un paro nacional contra ""la criminalización de la protesta social""\n https://t.co/tmuMCpBJ2W""","opinión-9,@perfilcom\nctera-20,parir-49,criminalización-74,protestar-96",nacional-54,realizar-38,"","","",criminal
1556971416142086145,2022-08-09,Myriam Bregman,"""🔴 @myriambregman en @_IPNoticias: ""Cuando conformaron su alianza, dentro del FdT decían que Massa era su ala derecha, y que lo integraron para robarle votos a la derecha. Pero le acaban de dar todo el poder, con un dogma neoliberal que dice que de la crisis se sale ajustando."" https://t.co/S2WMpj09Yd""","alianza-58,ala-106,voto-152,derecho-163,poder-202,dogma-216,crisis-252","derecho-110,neoliberal-222","🔴-1,conformar-43,ser-99,integrar-128,robarle-144,acabar-180,dar-190,decir-237,salir-262,ajustar-267",Massa-93,"","",robar
1556635409412931585,2022-08-08,Myriam Bregman,"""El policía que me disparó por la espalda, y su equipo de abogados, pretenden litigar sin gastos ante la Corte Suprema para seguir dilatando una condena que se confirmó en 3 instancias. Palominos quiere que el estado le financie la impunidad. ¡Basta de privilegios y encubrimiento! https://t.co/S1iXPkb8FP""","policía-4,espalda-34,equipar-48,abogar-58,gasto-90,condenar-145,instancia-174,estar-210,impunidad-232,privilegio-253,encubrimiento-267,https://t.co/s1ixpkb8fp-282","","disparar-19,litigar-78,seguir-124,dilatar-131,confirmar-160,querer-196,financiar-220,basta-244",Palominos-186,"",Corte Suprema-105,policía
1555611246208192512,2022-08-05,Myriam Bregman,"""Corrientes | Absolvieron a Ana: acusada de “homicidio”, pasó ocho meses presa por un aborto espontáneo https://t.co/FJkJiShpUa, vía @izquierdadiario""","homicidio-45,mesar-67,abortar-86,vía-129","acusar-33,espontáneo-93","pasar-57,preso-73","Ana-28,https://t.co/FJkJiShpUa-104","","",homicidio
1555357549305757696,2022-08-05,Myriam Bregman,"""🙋🏾‍♀️ Desde Ademys nos solidarizamos con Santiago Goodman y con toda la docencia y les trabajadores chubutenses.\n❗ Exigimos la Absolución ya!\n❌ La protesta no es delito.\n✖ Basta de perseguir y criminalizar a les que luchan.\nhttps://t.co/5ndblo82jF https://t.co/XUnNHeyyY4""","🏾‍-2,docencia-73,trabajador-88,❌-145,protestar-150,✖-174","ya!\n-140,basta-176","️-5,solidarizar-24,exigimos-117,delito.\n-165,perseguir-185,criminalizar-197,https://t.co/xunnheyyy4-253",Santiago Goodman-42,"","",criminal
1555258886415962112,2022-08-04,Myriam Bregman,"""Ataque antisindical | Nicolás del Caño y Myriam Bregman repudiaron la criminalización de la protesta en Mendoza https://t.co/siOnUyq5hB, vía @izquierdadiario""","ataque-1,criminalización-71,protestar-93,vía-138",antisindical-8,repudiar-57,"Nicolás del Caño-23,Myriam Bregman-42","",Mendoza-105,criminal
1554664843608838146,2022-08-03,Myriam Bregman,"""Entre este ataque y el de la ""locomotora de la ignorancia"" hay un hilo conductor: la violencia reaccionaria y la estrechez de espíritu de quienes no soportan una mina brillante, valiente y presente en todas las luchas. Es mi amiga y me enorgullezco de plantarme siempre a su lado. https://t.co/xGDqfrnPmi""","atacar-12,locomotor-31,ignorancia-48,hilar-67,violencia-86,estrechez-114,espíritu-127,minar-163,luchar-212,amigo-226,lado-276","conductor-72,reaccionario-96,brillante-168,valiente-179,presentar-190","enorgullecer-237,plantarme-253,https://t.co/xgdqfrnpmi-282","","","",violencia
1554616719884390400,2022-08-02,Myriam Bregman,"""@myriambregman Estás en una de las imágenes más famosas de Julio López, sacada por Horacio Paone durante la recorrida por la comisaría 5ª de La Plata, ex centro clandestino.  \n\nHay que avisarle que no pasabas por ahí. https://t.co/ONqGCX4oxM""","imagen-36,recorrer-109,comisar-126,centrar-155","famoso-49,sacar-73,5ª-136,ex-152,clandestino-162,https://t.co/onqgcx4oxm-221","@myriambregman-1,estás-16,\n\nhay-176,avisarle-188,pasar-204","Julio López-60,Horacio Paone-84","",La Plata-142,clandestino
1554277457846419456,2022-08-02,Myriam Bregman,"""🗨️""Lo que ocurrió fue un crimen de Estado que se llevó adelante con el mando de Patricia Bullrich y la mano ejecutora de la Gendarmería, y que al día de hoy continúa impune. Todo crimen que queda impune vuelve a ocurrir y no lo podemos permitir"", @myriambregman. https://t.co/zQX2PmOnqx""","🗨-1,crimen-26,mandar-72,manir-104,día-147,crimen-180,https://t.co/zqx2pmonqx-264","ejecutor-109,impune-167,impune-197","ocurrir-11,llevar-50,continuar-158,quedo-191,ocurrir-213,permitir-237",Patricia Bullrich-81,Gendarmería-125,"",crimen
1554254412675153921,2022-08-01,Myriam Bregman,"""#Mendoza un nuevo femicidio sacude el este. Esta vez Karen Ríos de #Rivadavia, su familia dijo q había intentado denunciar y se les había negado. \nLa bronca de pibas y toda una comunidad es otra vez reprimida por la policía, cuando una vez más reclaman por #NiUnaMenos https://t.co/LElzGzhHCp""","femicidio-19,este-39,vez-50,familia-83,bronco-152,pibas-162,comunidad-179,vez-197,policía-218,vez-238","nuevo-13,reprimir-201","sacudir-29,decir-91,haber-98,intentar-104,denunciar-114,haber-133,negar-139,\nla-147,https://t.co/lelzgzhhcp-271",Karen Ríos de #Rivadavia-54,NiUnaMenos-260,Mendoza-2,"policía,femicidio"
1554235652652163073,2022-08-01,Myriam Bregman,"""Otra vez la #policía de #Mendoza reprime a quienes piden #NiUnaMenos. En Rivadavia, familiares, amigos y personas que los acompañan el pedido de justicia por #KarenRios  reciben balas de goma, gases y detenciones. https://t.co/srpckIHUt4""","vez-6,policía-14,familiar-85,amigo-97,personar-106,pedir-136,justicia-146,balar-179,goma-188,gas-194,detención-202","","","","","Mendoza-26,Rivadavia-74,https://t.co/srpckIHUt4-215",policía
1554148931315154946,2022-08-01,Myriam Bregman,"""5 años del crimen de Santiago Maldonado: el Estado es Responsable \n\n#JusticiaporSantiagoMaldonado\n\n| Ilustración: Joe Ska https://t.co/o1Hs2xIy3O""","año-3,crimen-12",\n\n#justiciaporsantiagomaldonado\n\n|-67,"","Santiago Maldonado-22,Joe Ska https://t.co/o1Hs2xIy3O-119","",Estado-45,crimen
1552646267737882625,2022-07-28,Myriam Bregman,"""✊🏼🚩 #JornadaUnitaria | Conferencia de prensa en Tribunales contra la criminalización a las organizaciones sociales y políticas, que peleamos contra el ajuste del gobierno y el FMI. https://t.co/8OJNHMascG""","✊-1,prensar-39,criminalización-70,organización-92,ajustar-152,https://t.co/8ojnhmascg-182","social-107,político-118",pelear-133,"",FMI-177,Tribunales-49,criminal
